"id";"pesid";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_principal";"causa_acidente";"ordem_tipo_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"id_veiculo";"tipo_veiculo";"marca";"ano_fabricacao_veiculo";"tipo_envolvido";"estado_fisico";"idade";"sexo";"ilesos";"feridos_leves";"feridos_graves";"mortos";"latitude";"longitude";"regional";"delegacia";"uop"
105145;228517;2018-01-21;"domingo";"12:00:00";"RS";285;301;"PASSO FUNDO";"Sim";"Falta de Atenção à Condução";1;"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";186821;"Caminhão-trator";"VOLVO/FH12 420 4X2T";2002;"Condutor";"Ileso";NA;"Não Informado";1;0;0;0;"-28.22545962";"-52.47489274";"SR-RS";"DEL9/8";"UOP01/RS"
105147;228514;2018-01-21;"domingo";"12:35:00";"RS";290;64,3;"GRAVATAI";"Sim";"Falta de Atenção à Condução";1;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Múltipla";"Reta";"Não";186820;"Motocicleta";"HONDA/CB 300R";2015;"Condutor";"Lesões Leves";37;"Masculino";0;1;0;0;"-29.94302478";"-50.9065488";"SR-RS";"DEL9/3";"UOP02/RS"
105149;228513;2018-01-21;"domingo";"10:25:00";"RS";386;437,3;"NOVA SANTA RITA";"Não";"Velocidade Incompatível";1;"Colisao com objeto estático";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";186813;"Camioneta";"RENAULT/DUSTER 20 D 4X4";2013;"Condutor";"Ileso";46;"Masculino";1;0;0;0;"-29.85959965";"-51.25871795";"SR-RS";"DEL9/4";"UOP02/RS"
105158;230666;2018-01-21;"domingo";"14:30:00";"RS";158;343;"SANTA MARIA";"Não";"Defeito na Via";1;"Colisao com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";187073;"Caminhonete";"CHEVROLET/S10 LT DD2A";2014;"Condutor";"Lesões Graves";47;"Masculino";0;0;1;0;"-29.74242322";"-53.93756032";"SR-RS";"DEL9/9";"UOP01/RS"
105158;230667;2018-01-21;"domingo";"14:30:00";"RS";158;343;"SANTA MARIA";"Não";"Defeito na Via";1;"Colisao com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";187073;"Caminhonete";"CHEVROLET/S10 LT DD2A";2014;"Passageiro";"Lesões Graves";89;"Feminino";0;0;1;0;"-29.74242322";"-53.93756032";"SR-RS";"DEL9/9";"UOP01/RS"
105170;228559;2018-01-21;"domingo";"08:40:00";"RS";392;207,8;"SANTANA DA BOA VISTA";"Não";"Pista Escorregadia";1;"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Simples";"Não Informado";"Não";186854;"Caminhão-trator";"SCANIA/R 440 A6X2";2013;"Condutor";"Ileso";38;"Masculino";1;0;0;0;"-30.82290364";"-53.17520606";"SR-RS";"DEL9/9";"UOP02/RS"
105190;228647;2018-01-21;"domingo";"16:30:00";"RS";290;91;"PORTO ALEGRE";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";186911;"Automóvel";"RENAULT/SANDERO EXP1016V";2008;"Condutor";"Ileso";45;"Feminino";1;0;0;0;"-29.96968567";"-51.16962254";"SR-RS";"DEL9/1";"UOP01/RS"
105190;228652;2018-01-21;"domingo";"16:30:00";"RS";290;91;"PORTO ALEGRE";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";186911;"Automóvel";"RENAULT/SANDERO EXP1016V";2008;"Passageiro";"Ileso";59;"Masculino";1;0;0;0;"-29.96968567";"-51.16962254";"SR-RS";"DEL9/1";"UOP01/RS"
105190;228664;2018-01-21;"domingo";"16:30:00";"RS";290;91;"PORTO ALEGRE";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";186918;"Camioneta";"";NA;"Condutor";"Ileso";NA;"Não Informado";1;0;0;0;"-29.96968567";"-51.16962254";"SR-RS";"DEL9/1";"UOP01/RS"
105190;228661;2018-01-21;"domingo";"16:30:00";"RS";290;91;"PORTO ALEGRE";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";186911;"Automóvel";"RENAULT/SANDERO EXP1016V";2008;"Passageiro";"Lesões Leves";55;"Feminino";0;1;0;0;"-29.96968567";"-51.16962254";"SR-RS";"DEL9/1";"UOP01/RS"
105209;229692;2018-01-21;"domingo";"17:35:00";"RS";470;10;"BARRACAO";"Sim";"Velocidade Incompatível";1;"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Rotatória";"Sim";187750;"Motocicleta";"YAMAHA/FZ6 FAZER N HG";2009;"Condutor";"Lesões Leves";33;"Masculino";0;1;0;0;"-27.66385199";"-51.45539939";"SR-RS";"DEL14/8";"UOP05/RS"
105213;228685;2018-01-21;"domingo";"17:25:00";"RS";386;388,9;"TRIUNFO";"Sim";"Mal Súbito";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";186913;"Automóvel";"I/NISSAN VERSA 16SL FLEX";2013;"Passageiro";"Ileso";42;"Feminino";1;0;0;0;"-29.70258704";"-51.67104986";"SR-RS";"DEL9/4";"UOP02/RS"
105213;228683;2018-01-21;"domingo";"17:25:00";"RS";386;388,9;"TRIUNFO";"Sim";"Mal Súbito";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";186913;"Automóvel";"I/NISSAN VERSA 16SL FLEX";2013;"Condutor";"Ileso";50;"Masculino";1;0;0;0;"-29.70258704";"-51.67104986";"SR-RS";"DEL9/4";"UOP02/RS"
105213;228686;2018-01-21;"domingo";"17:25:00";"RS";386;388,9;"TRIUNFO";"Sim";"Mal Súbito";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";186913;"Automóvel";"I/NISSAN VERSA 16SL FLEX";2013;"Passageiro";"Ileso";38;"Feminino";1;0;0;0;"-29.70258704";"-51.67104986";"SR-RS";"DEL9/4";"UOP02/RS"
105213;228687;2018-01-21;"domingo";"17:25:00";"RS";386;388,9;"TRIUNFO";"Sim";"Mal Súbito";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";186913;"Automóvel";"I/NISSAN VERSA 16SL FLEX";2013;"Passageiro";"Ileso";33;"Masculino";1;0;0;0;"-29.70258704";"-51.67104986";"SR-RS";"DEL9/4";"UOP02/RS"
105213;228689;2018-01-21;"domingo";"17:25:00";"RS";386;388,9;"TRIUNFO";"Sim";"Mal Súbito";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";186913;"Automóvel";"I/NISSAN VERSA 16SL FLEX";2013;"Passageiro";"Ileso";4;"Feminino";1;0;0;0;"-29.70258704";"-51.67104986";"SR-RS";"DEL9/4";"UOP02/RS"
105213;228692;2018-01-21;"domingo";"17:25:00";"RS";386;388,9;"TRIUNFO";"Sim";"Mal Súbito";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";186936;"Utilitário";"CHEV/TRAILBLAZER LTZ AD4";2013;"Condutor";"Ileso";56;"Masculino";1;0;0;0;"-29.70258704";"-51.67104986";"SR-RS";"DEL9/4";"UOP02/RS"
105213;228695;2018-01-21;"domingo";"17:25:00";"RS";386;388,9;"TRIUNFO";"Sim";"Mal Súbito";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";186936;"Utilitário";"CHEV/TRAILBLAZER LTZ AD4";2013;"Passageiro";"Ileso";58;"Feminino";1;0;0;0;"-29.70258704";"-51.67104986";"SR-RS";"DEL9/4";"UOP02/RS"
105213;228697;2018-01-21;"domingo";"17:25:00";"RS";386;388,9;"TRIUNFO";"Sim";"Mal Súbito";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";186936;"Utilitário";"CHEV/TRAILBLAZER LTZ AD4";2013;"Passageiro";"Ileso";55;"Feminino";1;0;0;0;"-29.70258704";"-51.67104986";"SR-RS";"DEL9/4";"UOP02/RS"
105226;228663;2018-01-21;"domingo";"18:30:00";"RS";470;217;"BENTO GONCALVES";"Sim";"Falta de Atenção à Condução";1;"Atropelamento de Pedestre";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Simples";"Rotatória";"Sim";186924;"Automóvel";"FIAT/PALIO ELX FLEX";2008;"Condutor";"Ileso";28;"Masculino";1;0;0;0;"-29.17637001";"-51.52159357";"SR-RS";"DEL9/6";"UOP01/RS"
105226;228666;2018-01-21;"domingo";"18:30:00";"RS";470;217;"BENTO GONCALVES";"Sim";"Falta de Atenção à Condução";1;"Atropelamento de Pedestre";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Simples";"Rotatória";"Sim";186927;"Bicicleta";"";NA;"Condutor";"Lesões Leves";40;"Masculino";0;1;0;0;"-29.17637001";"-51.52159357";"SR-RS";"DEL9/6";"UOP01/RS"
105267;229111;2018-01-21;"domingo";"18:50:00";"RS";290;38,1;"SANTO ANTONIO DA PATRULHA";"Sim";"Defeito Mecânico no Veículo";1;"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";187265;"Automóvel";"IMP/PEUGEOT";2013;"Condutor";"Ileso";31;"Masculino";1;0;0;0;"-29.88620574";"-50.65304786";"SR-RS";"DEL9/3";"UOP02/RS"
105277;228782;2018-01-21;"domingo";"21:25:00";"RS";392;353;"SANTA MARIA";"Não";"Desobediência às normas de trânsito pelo condutor";1;"Colisao lateral";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";187006;"Automóvel";"VW/FUSCA 1300";1978;"Condutor";"Ileso";35;"Masculino";1;0;0;0;"-29.71668129";"-53.80946875";"SR-RS";"DEL9/9";"UOP01/RS"
105277;228785;2018-01-21;"domingo";"21:25:00";"RS";392;353;"SANTA MARIA";"Não";"Desobediência às normas de trânsito pelo condutor";1;"Colisao lateral";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";187006;"Automóvel";"VW/FUSCA 1300";1978;"Passageiro";"Lesões Graves";29;"Feminino";0;0;1;0;"-29.71668129";"-53.80946875";"SR-RS";"DEL9/9";"UOP01/RS"
105277;228788;2018-01-21;"domingo";"21:25:00";"RS";392;353;"SANTA MARIA";"Não";"Desobediência às normas de trânsito pelo condutor";1;"Colisao lateral";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";187007;"Automóvel";"RENAULT/SANDERO EXP1016V";2013;"Condutor";"Ileso";48;"Feminino";1;0;0;0;"-29.71668129";"-53.80946875";"SR-RS";"DEL9/9";"UOP01/RS"
105303;228880;2018-01-21;"domingo";"15:00:00";"RS";158;122;"PALMEIRA DAS MISSOES";"Sim";"Falta de Atenção à Condução";1;"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";187104;"Caminhonete";"I/TOYOTA HILUX CD4X4 SRV";2009;"Condutor";"Ileso";23;"Masculino";1;0;0;0;"-28.067684";"-53.393398";"SR-RS";"DEL9/14";"UOP02/RS"
105304;230959;2018-01-21;"domingo";"18:00:00";"RS";386;195;"SANTO ANTONIO DO PLANALTO";"Sim";"Falta de Atenção à Condução";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";188687;"Automóvel";"I/KIA CERATO EX2 1.6L";2009;"Condutor";"Lesões Leves";45;"Masculino";0;1;0;0;"-28.418863";"-52.67902";"SR-RS";"DEL9/14";"UOP01/RS"
105304;230960;2018-01-21;"domingo";"18:00:00";"RS";386;195;"SANTO ANTONIO DO PLANALTO";"Sim";"Falta de Atenção à Condução";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";188687;"Automóvel";"I/KIA CERATO EX2 1.6L";2009;"Passageiro";"Ileso";43;"Feminino";1;0;0;0;"-28.418863";"-52.67902";"SR-RS";"DEL9/14";"UOP01/RS"
105347;228909;2018-01-21;"domingo";"19:30:00";"RS";470;213;"BENTO GONCALVES";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Sem Vítimas";"Anoitecer";"Decrescente";"Garoa/Chuvisco";"Simples";"Reta";"Sim";187129;"Motocicleta";"YAMAHA/LANDER XTZ250";2013;"Condutor";"Ileso";34;"Masculino";1;0;0;0;"-29.14835707";"-51.53113687";"SR-RS";"DEL9/6";"UOP01/RS"
105347;228910;2018-01-21;"domingo";"19:30:00";"RS";470;213;"BENTO GONCALVES";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Sem Vítimas";"Anoitecer";"Decrescente";"Garoa/Chuvisco";"Simples";"Reta";"Sim";187130;"Automóvel";"IMP/FORD ESCORT GL 16V";NA;"Condutor";"Não Informado";NA;"Não Informado";0;0;0;0;"-29.14835707";"-51.53113687";"SR-RS";"DEL9/6";"UOP01/RS"
105366;230781;2018-01-22;"segunda-feira";"07:20:00";"RS";290;575,9;"ALEGRETE";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Sim";188529;"Automóvel";"GM/ASTRA HB 4P ADVANTAGE";2009;"Condutor";"Ileso";38;"Masculino";1;0;0;0;"-29.81612031";"-55.737738";"SR-RS";"DEL9/13";"UOP02/RS"
105366;230795;2018-01-22;"segunda-feira";"07:20:00";"RS";290;575,9;"ALEGRETE";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Sim";188529;"Automóvel";"GM/ASTRA HB 4P ADVANTAGE";2009;"Passageiro";"Lesões Leves";40;"Feminino";0;1;0;0;"-29.81612031";"-55.737738";"SR-RS";"DEL9/13";"UOP02/RS"
105366;230786;2018-01-22;"segunda-feira";"07:20:00";"RS";290;575,9;"ALEGRETE";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Sim";188529;"Automóvel";"GM/ASTRA HB 4P ADVANTAGE";2009;"Passageiro";"Ileso";56;"Masculino";1;0;0;0;"-29.81612031";"-55.737738";"SR-RS";"DEL9/13";"UOP02/RS"
105366;230778;2018-01-22;"segunda-feira";"07:20:00";"RS";290;575,9;"ALEGRETE";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Sim";188476;"Bicicleta";"";NA;"Condutor";"Lesões Graves";20;"Masculino";0;0;1;0;"-29.81612031";"-55.737738";"SR-RS";"DEL9/13";"UOP02/RS"
105371;229050;2018-01-22;"segunda-feira";"07:45:00";"RS";386;394,9;"TRIUNFO";"Sim";"Falta de Atenção à Condução";1;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Não";187211;"Caminhão-trator";"SCANIA/T112 MA 4X2";1983;"Condutor";"Ileso";59;"Masculino";1;0;0;0;"-29.7210761";"-51.63979799";"SR-RS";"DEL9/4";"UOP02/RS"
105371;229052;2018-01-22;"segunda-feira";"07:45:00";"RS";386;394,9;"TRIUNFO";"Sim";"Falta de Atenção à Condução";1;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Não";187211;"Caminhão-trator";"SCANIA/T112 MA 4X2";1983;"Passageiro";"Lesões Leves";19;"Masculino";0;1;0;0;"-29.7210761";"-51.63979799";"SR-RS";"DEL9/4";"UOP02/RS"
105381;229484;2018-01-22;"segunda-feira";"08:45:00";"RS";290;104;"ELDORADO DO SUL";"Sim";"Falta de Atenção à Condução";1;"Colisao lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Não";187596;"Motocicleta";"HONDA/CG 150 TITAN KS";2007;"Condutor";"Lesões Leves";38;"Feminino";0;1;0;0;"-29.993122";"-51.275398";"SR-RS";"DEL9/2";"UOP01/RS"
105381;229485;2018-01-22;"segunda-feira";"08:45:00";"RS";290;104;"ELDORADO DO SUL";"Sim";"Falta de Atenção à Condução";1;"Colisao lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Não";187602;"Motocicleta";"HONDA/CG 125 FAN KS";2011;"Condutor";"Lesões Leves";33;"Feminino";0;1;0;0;"-29.993122";"-51.275398";"SR-RS";"DEL9/2";"UOP01/RS"
105441;229276;2018-01-22;"segunda-feira";"14:50:00";"RS";116;143,4;"CAXIAS DO SUL";"Não";"Não guardar distância de segurança";1;"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Sim";187361;"Caminhão";"IMP/M.BENZ 709";1995;"Condutor";"Ileso";25;"Masculino";1;0;0;0;"-29.12350911";"-51.12337589";"SR-RS";"DEL9/5";"UOP01/RS"
105444;229227;2018-01-22;"segunda-feira";"14:50:00";"RS";392;351,3;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Sim";187366;"Motocicleta";"HONDA/CG 150 SPORT";2006;"Condutor";"Lesões Leves";22;"Masculino";0;1;0;0;"-29.72945526";"-53.8022697";"SR-RS";"DEL9/9";"UOP01/RS"
105444;229280;2018-01-22;"segunda-feira";"14:50:00";"RS";392;351,3;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Sim";187367;"Automóvel";"I/FORD FOCUS 1.6L FC";2004;"Condutor";"Ileso";67;"Masculino";1;0;0;0;"-29.72945526";"-53.8022697";"SR-RS";"DEL9/9";"UOP01/RS"
105448;229203;2018-01-22;"segunda-feira";"14:30:00";"RS";392;265;"CACAPAVA DO SUL";"Não";"Velocidade Incompatível";1;"Colisao lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";187338;"Automóvel";"I/CHEVROLET CLASSIC LS";2013;"Condutor";"Ileso";57;"Masculino";1;0;0;0;"-30.434811";"-53.500072";"SR-RS";"DEL9/9";"UOP02/RS"
105448;229200;2018-01-22;"segunda-feira";"14:30:00";"RS";392;265;"CACAPAVA DO SUL";"Não";"Velocidade Incompatível";1;"Colisao lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";187337;"Caminhão";"VOLVO/VM 270 4X2R";2015;"Condutor";"Ileso";38;"Masculino";1;0;0;0;"-30.434811";"-53.500072";"SR-RS";"DEL9/9";"UOP02/RS"
105448;229195;2018-01-22;"segunda-feira";"14:30:00";"RS";392;265;"CACAPAVA DO SUL";"Não";"Velocidade Incompatível";1;"Colisao lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";187335;"Caminhão-trator";"";NA;"Condutor";"Ileso";NA;"Ignorado";1;0;0;0;"-30.434811";"-53.500072";"SR-RS";"DEL9/9";"UOP02/RS"
105448;229198;2018-01-22;"segunda-feira";"14:30:00";"RS";392;265;"CACAPAVA DO SUL";"Não";"Velocidade Incompatível";1;"Colisao lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";187336;"Caminhonete";"I/FORD RANGER XL 13P";2011;"Condutor";"Ileso";37;"Masculino";1;0;0;0;"-30.434811";"-53.500072";"SR-RS";"DEL9/9";"UOP02/RS"
105449;229462;2018-01-22;"segunda-feira";"13:00:00";"RS";470;287,4;"MONTENEGRO";"Não";"Desobediência às normas de trânsito pelo condutor";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Retorno Regulamentado";"Sim";187420;"Caminhão";"FORD/CARGO 1317F";2004;"Condutor";"Ileso";23;"Masculino";1;0;0;0;"-29.65613425";"-51.4551115";"SR-RS";"DEL9/4";"UOP02/RS"
105449;229463;2018-01-22;"segunda-feira";"13:00:00";"RS";470;287,4;"MONTENEGRO";"Não";"Desobediência às normas de trânsito pelo condutor";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Retorno Regulamentado";"Sim";187421;"Automóvel";"I/FORD FIESTA STREET";2003;"Condutor";"Lesões Leves";31;"Feminino";0;1;0;0;"-29.65613425";"-51.4551115";"SR-RS";"DEL9/4";"UOP02/RS"
105449;229465;2018-01-22;"segunda-feira";"13:00:00";"RS";470;287,4;"MONTENEGRO";"Não";"Desobediência às normas de trânsito pelo condutor";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Retorno Regulamentado";"Sim";187421;"Automóvel";"I/FORD FIESTA STREET";2003;"Passageiro";"Ileso";32;"Masculino";1;0;0;0;"-29.65613425";"-51.4551115";"SR-RS";"DEL9/4";"UOP02/RS"
105484;229307;2018-01-22;"segunda-feira";"17:45:00";"RS";158;325,4;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisao lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";187429;"Automóvel";"FORD/FIESTA FLEX";2009;"Condutor";"Ileso";24;"Masculino";1;0;0;0;"-29.71155634";"-53.80463004";"SR-RS";"DEL9/9";"UOP01/RS"
105484;229311;2018-01-22;"segunda-feira";"17:45:00";"RS";158;325,4;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisao lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";187430;"Motocicleta";"HONDA/CG 125 TITAN";1998;"Condutor";"Lesões Leves";24;"Masculino";0;1;0;0;"-29.71155634";"-53.80463004";"SR-RS";"DEL9/9";"UOP01/RS"
105493;229376;2018-01-22;"segunda-feira";"18:05:00";"RS";470;220,2;"GARIBALDI";"Não";"Falta de Atenção à Condução";1;"Colisao lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Não Informado";"Não";187460;"Automóvel";"VW/GOL 16V";1999;"Condutor";"Ileso";50;"Masculino";1;0;0;0;"-29.19988934";"-51.51853502";"SR-RS";"DEL9/6";"UOP01/RS"
105493;229378;2018-01-22;"segunda-feira";"18:05:00";"RS";470;220,2;"GARIBALDI";"Não";"Falta de Atenção à Condução";1;"Colisao lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Não Informado";"Não";187461;"Automóvel";"VW/GOL 1.0";2004;"Condutor";"Ileso";48;"Masculino";1;0;0;0;"-29.19988934";"-51.51853502";"SR-RS";"DEL9/6";"UOP01/RS"
105493;229379;2018-01-22;"segunda-feira";"18:05:00";"RS";470;220,2;"GARIBALDI";"Não";"Falta de Atenção à Condução";1;"Colisao lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Não Informado";"Não";187466;"Motocicleta";"YAMAHA/LANDER XTZ250";2007;"Condutor";"Lesões Graves";30;"Masculino";0;0;1;0;"-29.19988934";"-51.51853502";"SR-RS";"DEL9/6";"UOP01/RS"
105493;229380;2018-01-22;"segunda-feira";"18:05:00";"RS";470;220,2;"GARIBALDI";"Não";"Falta de Atenção à Condução";1;"Colisao lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Não Informado";"Não";187461;"Automóvel";"VW/GOL 1.0";2004;"Passageiro";"Ileso";58;"Feminino";1;0;0;0;"-29.19988934";"-51.51853502";"SR-RS";"DEL9/6";"UOP01/RS"
105511;229321;2018-01-22;"segunda-feira";"16:30:00";"RS";472;466,5;"ITAQUI";"Sim";"Defeito Mecânico no Veículo";1;"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";187445;"Caminhão";"M.BENZ/ACCELO 815";2012;"Condutor";"Ileso";33;"Masculino";1;0;0;0;"-29.1612777";"-56.35917664";"SR-RS";"DEL9/12";"UOP01/RS"
105531;229406;2018-01-22;"segunda-feira";"22:15:00";"RS";480;72,2;"ERECHIM";"Não";"Condutor Dormindo";1;"Colisao frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";187508;"Ônibus";"VOLKS/COMIL SVELTO U";1998;"Condutor";"Ileso";38;"Masculino";1;0;0;0;"-27.64043402";"-52.30256617";"SR-RS";"DEL9/8";"UOP02/RS"
105531;229400;2018-01-22;"segunda-feira";"22:15:00";"RS";480;72,2;"ERECHIM";"Não";"Condutor Dormindo";1;"Colisao frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";187507;"Automóvel";"I/FORD FIESTA SE";2011;"Condutor";"Lesões Leves";39;"Masculino";0;1;0;0;"-27.64043402";"-52.30256617";"SR-RS";"DEL9/8";"UOP02/RS"
105555;231255;2018-01-23;"terça-feira";"01:30:00";"RS";448;0,5;"SAPUCAIA DO SUL";"Sim";"Ingestão de Álcool";1;"Colisao traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";187629;"Camioneta";"VW/KOMBI";2011;"Condutor";"Ileso";42;"Masculino";1;0;0;0;"-29.82715914";"-51.17200447";"SR-RS";"DEL9/1";"UOP02/RS"
105555;231259;2018-01-23;"terça-feira";"01:30:00";"RS";448;0,5;"SAPUCAIA DO SUL";"Sim";"Ingestão de Álcool";1;"Colisao traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";187630;"Automóvel";"VW/GOL I PLUS";1996;"Condutor";"Ileso";32;"Masculino";1;0;0;0;"-29.82715914";"-51.17200447";"SR-RS";"DEL9/1";"UOP02/RS"
105560;229505;2018-01-23;"terça-feira";"02:25:00";"RS";290;14,5;"SANTO ANTONIO DA PATRULHA";"Sim";"Condutor Dormindo";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Não";187627;"Caminhão";"FORD/CARGO 2422 T";2004;"Condutor";"Lesões Leves";38;"Masculino";0;1;0;0;"-29.8656";"-50.4054";"SR-RS";"DEL9/3";"UOP02/RS"
